840;356;0.012521010882311
944;860;0.000155
156;458;1.5426
458;826;5.1796
643;392;0.431806
980;949;2.0093
974;417;0.031609
978;392;0.007176690110521
1032;980;9.2123445416859E-5
1050;392;3.5296085341529E-7
1049;392;0.00035296085341529
156;826;7.9861
398;498;24.43
51;985;85.85
974;643;0.04233
978;458;0.22307486392433
840;392;0.0071206559548266
1033;1050;74283.167434259
944;578;0.1695
1033;840;3.6689034748185
348;826;462.25
1034;1050;77309.625048319
944;498;0.088
1034;840;3.8161384495029
1040;1050;339.328130302
949;944;10.7224
1007;1050;13154.433043936
348;978;398.96
643;985;12.7908
980;840;36.5686
974;578;0.25516
978;985;0.21218808351723
944;458;0.3791
1050;985;1.0520624685236E-5
1049;985;0.010520624685236
398;417;5.84
944;417;0.0209
764;840;36.7869
985;764;0.1287
985;978;4.7144
985;826;5.4622
985;980;0.1258
985;392;0.033684
458;344;0.571409
985;356;0.059264
985;156;0.6843
348;203;16.31
398;944;278.46
498;972;1.8943
860;944;6433.2
840;985;0.21230678755415
348;156;57.91
980;752;3.4082
1002;1050;59175.099118291
944;398;0.0036
1002;840;2.9184256261117
974;498;0.13173
974;156;0.36992
978;949;0.054900109251217
860;704;0.467
1032;978;0.0035549235691433
398;156;68.34
51;978;404.47
985;949;0.2595
949;840;18.2173
949;978;18.1961
949;826;21.05965
949;392;12.98205
949;643;0.302235
949;156;2.638
840;949;0.054882362400313
1003;1050;81699.346405229
944;124;1.2923
1003;840;4.0340310862436
980;643;0.60508
944;376;0.503
1004;840;0.31006737609049
1004;1050;6282.7883014482
1032;949;0.00019402405898331
1049;203;0.0020130335872641
156;840;6.8917
1032;643;5.918206830676E-5
1032;566;2.2931572188589E-5
643;752;5.63352
980;985;7.7662
974;124;1.9374
978;752;0.093096867290416
860;980;296.38
1050;752;4.2826655173134E-6
1049;752;0.0042826655173134
156;752;0.6406
398;356;5.93
51;826;468.03
985;752;0.4386
949;752;1.6927
752;840;10.7463
840;752;0.092937830818017
643;498;3.10949
498;840;19.3689
498;51;0.0479
498;978;19.4077
498;980;0.5245
498;826;22.3905
498;949;1.064
498;974;7.5906
498;643;0.3204
498;356;0.24346
498;860;0.00177
498;398;0.04113
498;392;0.139025
498;156;2.8075
498;985;4.1199
1005;1050;2858.9807733543
944;752;0.1578
1006;840;0.078190331687297
1006;1050;1582.9923304022
840;578;0.099865341573422
840;417;0.012385273968701
840;348;0.0025099273966103
840;203;0.04081632486464
826;978;0.86206896551724
1014;840;1.1059896417434
643;417;0.745669
980;578;3.6558
974;392;0.01834
860;949;601.45
398;978;472.7
51;417;4.99
498;417;0.23805
643;578;6.01672
980;498;1.8877
974;985;0.54326
978;578;0.099870168780585
860;764;300.69
156;578;0.6881
398;840;471.43
51;578;40.3
985;578;0.4721
949;578;1.8177
498;578;1.9329
643;203;2.45585
980;398;0.077626
974;978;2.5556
978;203;0.040836327997386
860;752;1029.32
398;348;1.181
51;203;16.5
985;203;0.1927
498;203;0.7932
643;348;0.150683
980;392;0.26265
978;348;0.0025026277591471
860;643;179.77
398;974;187.22
1022;1050;10775.862068966
985;348;0.01182
764;348;0.0911
498;348;0.048746
944;360;0.000114
1005;840;0.14112981473184
417;840;80.897
417;978;80.6786
417;398;0.1712
417;643;1.3411
860;458;2442.19
860;498;564.86
860;398;23.06
860;417;135.39
860;392;79
860;356;137.55
860;360;0.736
860;348;26.93
860;826;12826.37
860;978;10966.08
860;203;446.16
1032;840;0.0035511363636364
944;826;1.9638
1007;840;0.64939703485314
1014;1050;22393.908856791
398;458;105.25
860;156;1583.92
985;458;1.0542
498;458;4.3205
980;348;0.091609
980;981;12.5665
978;360;6.7213335125689E-5
860;985;2316.66
860;578;1124.81
860;974;4330.26
860;51;27.03
985;360;0.00031732
840;360;6.7100517007746E-5
840;458;0.22301516503122
840;704;4.2621204049014E-5
1050;203;2.0130335872641E-6
1008;840;0.13536314887171
1008;1050;2743.6347673398
944;356;0.0213
1012;840;0.031274579865113
1009;1050;3147.9703461193
1009;840;0.15536719872164
1032;1045;5.7339449541284
203;392;0.17449
203;360;0.001645
203;356;0.3069
203;978;24.485
203;156;3.548
1012;1050;633.58909213019
458;360;0.000301
1010;949;1.892505677517
944;344;0.2166
1011;1050;822875.95145032
1010;840;34.614053305642
203;348;0.06149
203;458;5.467
203;578;2.447
203;985;5.203
980;826;42.2989
203;752;2.277
203;764;0.66827
203;949;1.345
203;840;24.512
203;826;28.315
360;156;2155.9
360;978;14929.4
360;826;17267.675
360;392;106.8371
360;458;3320.29
360;578;1488.125
360;752;1393.57
360;764;405.835
360;840;14884
360;704;0.635
376;752;0.3137
376;578;0.3367
376;124;2.5678
376;36;2.2944
376;978;3.3722
376;392;0.024066
376;826;3.9024
376;840;3.375
980;376;10.8754
764;376;10.8802
840;376;0.29432809164435
975;376;0.581331
978;376;0.29722981809535
981;376;0.86316
203;376;7.211
704;156;3404.345
704;978;23549.17
704;826;27255.12
704;356;300.2
704;392;169.74
704;458;5244.2
704;578;2393.58
704;643;400.05
704;752;2200.43
704;764;612.76
704;840;23445
752;348;0.026777
752;826;12.4265
752;978;10.7331
752;203;0.438182
752;156;1.5571
752;124;8.1729
764;985;7.7572
764;704;0.001568
458;840;4.4845
1011;840;40.651505416711
356;840;79.9097
356;826;94.3371
356;978;79.6236
356;392;0.5837
980;978;36.5832
860;784;2975.77
156;784;1.8831
398;784;128.35
51;784;110.16
498;784;5.2733
764;643;0.6106
840;784;0.27225886372763
784;840;3.672975
1000;840;8.2511654771236
458;764;0.122077
1013;840;81172.125492106
1013;1050;1652892561.9835
826;840;0.8676036786396
1017;1050;1039.7712503249
1017;840;0.051368323723176
1018;1050;19954.105557218
1018;840;0.98775187672857
944;981;0.5872
51;981;139.88
398;981;164.84
860;981;3749.57
980;203;1.495
840;981;0.34843205574913
981;974;1.1531
981;156;0.42088
981;203;0.11883
981;978;2.9074
981;826;3.3574
981;348;0.007281
981;356;0.036497
981;392;0.020837
981;417;0.035687
981;398;0.006164
981;498;0.14988
981;578;0.28968
981;985;0.61712
981;643;0.047976
981;752;0.27087
981;949;0.1595
981;980;0.07862
981;840;2.9036
981;860;0.0002654
643;944;35.4335
1001;840;1120448.1792717
949;784;4.9598
643;124;45.9439
980;156;5.3005
978;124;0.75935910091882
860;124;8419.36
1050;124;3.7671338666088E-5
1049;124;0.037671338666088
156;124;5.2588
398;124;358.04
51;124;307.93
985;124;3.5978
949;124;13.86015
51;972;39.64
498;124;14.6923
348;124;304.47
203;124;18.654
360;124;11300.59
348;376;118.4
704;124;17858.595
398;972;46.68
981;124;2.2025
124;156;0.1907
124;978;1.311
124;356;0.01653
124;360;8.8E-5
124;392;0.00941
124;578;0.131
124;643;0.02183
124;752;0.122
124;949;0.0723
124;826;1.52
124;840;1.3166
840;975;0.51149377665522
840;124;0.76116766163966
643;975;30.7992
980;124;27.7983
978;975;0.51129972389815
860;975;5606.57
1022;840;0.5322149722716
985;975;2.4105
949;975;9.30295
498;975;9.9282
348;975;203.99
203;975;12.518
498;376;5.7542
981;975;1.4881
975;124;1.48518
975;156;0.283384
975;203;0.0798689
975;826;2.26178
975;348;0.00489471
975;360;0.000131458
975;356;0.0245647
975;392;0.0140364
975;458;0.436297
975;578;0.195329
975;985;0.415004
980;974;13.2919
975;752;0.182082
975;764;0.0532779
975;949;0.107375
975;840;1.95505
974;980;0.069093
974;975;1.3085
944;156;0.2463
1020;1050;25667.087606903
944;203;0.0692
1020;840;1.2679066455552
1042;1050;616.29483544928
1042;840;0.030446303225086
764;203;1.4939
980;944;21.5579
840;944;0.58823529411765
840;170;0.00022266727046252
944;840;1.7
170;840;4491.005786
643;36;41.166
643;344;7.68918
974;36;1.7432
978;36;0.6825472663982
978;344;0.12737068691011
860;36;7594.17
860;344;1392.71
1050;36;3.3811438341968E-5
1050;344;6.3201581000189E-6
1049;36;0.033811438341968
1049;344;0.0063201581000189
156;36;4.6972
156;344;0.8781
398;36;322.03
398;344;60.07
51;36;275.4
51;344;51.55
860;972;1075.79
643;972;5.87793
1032;36;0.0024271844660194
985;36;3.217
985;344;0.6024
949;36;12.39415
752;36;7.3012
752;344;1.3692
498;344;2.4681
498;36;13.2028
348;36;272.27
348;344;50.97
203;36;16.693
203;344;3.123
360;36;10170.25
360;344;1896.305
985;376;1.3988
860;376;3304.51
704;36;16086.94
704;344;2975.6
458;392;0.032013
458;356;0.056255
1047;1050;325044.69364538
1047;840;16.06206381458
981;36;1.9788
981;344;0.36999
124;36;0.8947
124;344;0.1678
975;36;1.33495
975;344;0.249115
1025;840;9.4731058524848
1025;1050;191699.41531678
840;36;0.68112096163382
840;344;0.12739851593469
344;840;7.84935
36;840;1.4727540500736
36;156;0.21334698754054
36;392;0.010494280617064
36;978;1.4684287812041
36;826;1.7006802721088
36;458;0.32845037114892
36;764;0.039984006397441
36;360;9.8853301700277E-5
36;356;0.018463810930576
36;704;6.2802235759593E-5
36;344;0.18764190419004
36;124;1.1190689346464
344;36;5.34655
344;124;5.97065
344;978;7.84665
344;392;0.055905
344;826;9.066
344;156;1.13545
344;764;0.2139
944;784;0.4628
764;784;10.0152
764;156;5.3319
764;578;3.6621
764;752;3.4109
981;972;0.28398
764;124;27.9588
972;840;10.248
972;978;10.2531
972;156;1.4853
972;643;0.166
972;860;0.000938
972;417;0.12686
972;398;0.02174
972;974;3.0952
972;949;0.5628
972;826;11.8569
972;36;7.0004
972;124;7.7837
972;578;1.0239
972;752;0.9544
972;392;0.0716
972;944;6.0282
972;51;0.02532
972;981;3.5335
972;498;0.529
972;980;0.2775
972;784;2.7899
972;356;0.12872
972;985;2.1757
972;458;2.286
972;764;0.2792
840;972;0.098850946710344
764;36;24.9762
764;356;0.4606
764;360;2.4746
764;458;8.2053
764;344;4.6888
764;392;26.2772
764;978;36.6437
764;826;42.4977
1041;840;3.0145860747225
974;704;0.000108757
974;784;0.69471
974;356;0.032076
1041;1050;61038.881767686
578;840;10.013484
